frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
801,STEI,234,1,-12.82,-12.08,0.0000,5698,0.0937,31,-27.2,-54.7,0,,CLEAR,0.031,5297.571,0.169,2.500,0,0.11020,0.09867,0.10332,0.10915,0.10912,0.11536,0.10884,0.11837,0.11073,0.12159,0.09971,0.10154,0.08794,0.07531,0.08318,0.06079,0.06662,0.06510,0.05563,0.06017,0.06447,0.06051,0.06533,0.08311,0.08014,0.15219,0.14491,0.14177,0.16042,0.16295,0.15974,0.13652,0.16387,0.16514,0.14984,0.12413,0.14245,0.13718,0.13341,0.12255,0.13047,0.11555,0.12449,0.12076,0.12999,0.11719,0.13158,0.12719,0.12838,0.10796
802,STEI,235,1,-11.63,-10.81,0.0000,-6436,0.0938,31,-27.5,-53.7,0,,CLEAR,0.042,-7238.436,0.226,2.500,0,0.09776,0.10214,0.09777,0.10321,0.12600,0.11298,0.10346,0.10212,0.11094,0.12010,0.09265,0.08973,0.10361,0.07934,0.06219,0.04867,0.06389,0.06834,0.06413,0.05193,0.05899,0.06984,0.05280,0.06641,0.08223,0.16515,0.14468,0.14360,0.16592,0.16879,0.14459,0.15427,0.15890,0.15212,0.13255,0.15102,0.12691,0.13997,0.13712,0.12803,0.12682,0.12389,0.13311,0.10270,0.12978,0.11187,0.11685,0.10634,0.11182,0.11871
803,STEI,236,1,-9.55,-10.26,0.0000,-15756,0.0937,31,-27.7,-54.8,0,,CLEAR,0.029,-8038.857,0.175,2.500,0,0.10711,0.10348,0.10876,0.07731,0.11415,0.10083,0.11898,0.09373,0.11853,0.10218,0.12655,0.09064,0.10353,0.07109,0.07695,0.04915,0.07256,0.05308,0.06094,0.04443,0.06987,0.06058,0.05487,0.05848,0.08071,0.14850,0.16115,0.13861,0.15930,0.14434,0.15368,0.13954,0.16576,0.13752,0.17102,0.13475,0.16476,0.11687,0.13061,0.11823,0.12520,0.10593,0.13350,0.09190,0.11888,0.10617,0.13535,0.09174,0.11222,0.10240
804,STEI,237,1,-12.71,-10.62,0.0000,-3447,0.0936,31,-27.4,-53.3,0,,CLEAR,0.021,801.548,0.107,2.500,0,0.11419,0.10436,0.12276,0.09409,0.10732,0.11910,0.10384,0.08673,0.12433,0.10203,0.10187,0.09468,0.08130,0.07669,0.07747,0.03970,0.07468,0.05476,0.05752,0.05990,0.08708,0.06583,0.05447,0.06123,0.07984,0.15349,0.14478,0.13524,0.16238,0.14914,0.15168,0.14181,0.14965,0.14569,0.14159,0.14221,0.16428,0.13141,0.13712,0.12709,0.13483,0.11664,0.13205,0.11300,0.12920,0.10248,0.12168,0.10295,0.12930,0.10806
805,STEI,238,1,-12.11,-11.56,0.0000,-2248,0.0935,31,-27.5,-55.0,0,,CLEAR,0.013,5410.474,0.091,2.500,0,0.10918,0.10840,0.13166,0.10185,0.10837,0.09153,0.10574,0.10672,0.11945,0.10922,0.10832,0.10239,0.11005,0.06617,0.06604,0.07865,0.06735,0.07202,0.04588,0.04825,0.07063,0.06286,0.07319,0.06413,0.09135,0.15421,0.14364,0.15390,0.15977,0.15752,0.14484,0.13412,0.15074,0.15549,0.16306,0.13724,0.15055,0.13967,0.14717,0.11986,0.12661,0.11030,0.12698,0.10912,0.12403,0.09965,0.11687,0.09953,0.12722,0.10177
806,STEI,239,1,-12.52,-10.94,0.0000,1849,0.0938,31,-27.6,-54.6,0,,CLEAR,0.042,4052.793,0.215,2.500,0,0.11416,0.10134,0.08870,0.10567,0.11093,0.11523,0.10320,0.11340,0.11920,0.11292,0.09489,0.08923,0.08104,0.10279,0.07346,0.04767,0.06307,0.04908,0.05936,0.04515,0.06774,0.05758,0.06919,0.05868,0.06968,0.15891,0.13675,0.15649,0.17331,0.15081,0.15071,0.14945,0.15044,0.15251,0.14765,0.15020,0.14349,0.13201,0.13102,0.10961,0.12236,0.11782,0.11677,0.11790,0.12780,0.10419,0.11178,0.11041,0.11142,0.09814
807,STEI,240,1,-13.09,-11.83,0.0000,-2282,0.0940,31,-27.2,-55.7,0,,CLEAR,0.058,-10163.679,0.316,2.500,0,0.10470,0.12058,0.11081,0.11205,0.12403,0.10179,0.11614,0.12895,0.13315,0.10584,0.11117,0.07854,0.09649,0.09091,0.08786,0.07447,0.06390,0.06212,0.06611,0.06036,0.06727,0.05526,0.05737,0.06848,0.07569,0.15786,0.15006,0.14089,0.16032,0.16986,0.15413,0.14684,0.15809,0.14483,0.14340,0.14746,0.13303,0.13301,0.13497,0.12618,0.13207,0.13089,0.12729,0.11717,0.11239,0.10193,0.11955,0.11874,0.13342,0.09936
808,STEI,241,1,-13.26,-10.21,0.0000,2219,0.0938,31,-27.2,-53.9,0,,CLEAR,0.041,3781.018,0.212,2.500,0,0.13237,0.11125,0.11748,0.11323,0.10876,0.10790,0.09988,0.09849,0.10961,0.12510,0.09880,0.09413,0.09322,0.08255,0.07624,0.05731,0.06883,0.06214,0.05649,0.02835,0.07028,0.06634,0.04640,0.06733,0.07774,0.15611,0.14609,0.13273,0.17074,0.15489,0.14556,0.14665,0.17404,0.15251,0.14870,0.13882,0.14159,0.13311,0.13624,0.11820,0.13048,0.11694,0.13185,0.11760,0.12645,0.11175,0.14043,0.10587,0.13362,0.11611
809,STEI,242,1,-10.19,-11.01,0.0000,-7301,0.0941,31,-27.5,-55.0,0,,CLEAR,0.070,-8216.277,0.364,2.500,0,0.10181,0.11491,0.12738,0.08733,0.12315,0.11678,0.10357,0.11469,0.12177,0.11889,0.11424,0.10140,0.08392,0.08077,0.06492,0.06874,0.07633,0.04639,0.04560,0.05171,0.06836,0.05374,0.06815,0.06562,0.08425,0.14771,0.14555,0.15016,0.15264,0.15234,0.15598,0.13662,0.17259,0.16371,0.14256,0.14826,0.14533,0.12041,0.12697,0.11499,0.13413,0.11324,0.12546,0.11409,0.12306,0.10043,0.11932,0.08822,0.11876,0.10155
810,STEI,243,1,-10.78,-9.97,0.0000,-10413,0.0936,31,-27.4,-53.4,0,,CLEAR,0.016,6411.860,0.112,2.500,0,0.11568,0.09432,0.10467,0.08151,0.11331,0.09335,0.10827,0.10459,0.12693,0.12473,0.09555,0.07870,0.09275,0.09789,0.07498,0.06678,0.07181,0.04235,0.05687,0.03350,0.07237,0.06696,0.05075,0.05465,0.08625,0.15672,0.14279,0.13270,0.16276,0.15991,0.13808,0.14321,0.15484,0.15201,0.14871,0.13442,0.15277,0.12797,0.13442,0.11869,0.13675,0.11712,0.13542,0.11264,0.13179,0.10881,0.13497,0.10319,0.13827,0.11462
811,STEI,244,1,-12.82,-11.66,0.0000,1916,0.0942,31,-27.3,-54.9,0,,CLEAR,0.074,214.927,0.370,2.500,0,0.10142,0.10875,0.10165,0.10467,0.10160,0.10074,0.10682,0.11266,0.12664,0.10880,0.10961,0.10092,0.10926,0.08330,0.06248,0.05880,0.07009,0.06201,0.04506,0.05556,0.06910,0.06140,0.07113,0.05735,0.08153,0.14893,0.13792,0.14443,0.14444,0.16697,0.15506,0.14382,0.13893,0.16207,0.14129,0.13940,0.13963,0.14211,0.13075,0.13885,0.15155,0.12473,0.12188,0.12875,0.14004,0.10578,0.11656,0.11146,0.12305,0.11385
812,STEI,245,1,-11.34,-10.69,0.0000,-12738,0.0943,31,-27.6,-54.3,0,,CLEAR,0.080,-6457.794,0.405,2.500,0,0.10894,0.11938,0.11404,0.08764,0.12205,0.11085,0.10323,0.10492,0.09584,0.08944,0.10990,0.08621,0.11531,0.07266,0.08250,0.05941,0.07910,0.05469,0.06240,0.03989,0.06508,0.05272,0.07573,0.06416,0.08212,0.14792,0.14653,0.13117,0.16625,0.15321,0.14079,0.14712,0.16440,0.14983,0.14768,0.13730,0.15688,0.13912,0.13293,0.11091,0.11753,0.10733,0.13308,0.11419,0.11892,0.11230,0.11891,0.09615,0.10892,0.09983
813,STEI,246,1,-9.64,-10.34,0.0000,-11707,0.0939,31,-27.5,-54.0,0,,CLEAR,0.047,4634.416,0.243,2.500,0,0.11202,0.10546,0.11374,0.10191,0.10098,0.10194,0.12398,0.10078,0.12802,0.10519,0.11418,0.09517,0.09893,0.09355,0.06877,0.06409,0.08286,0.06634,0.04717,0.04401,0.06021,0.05028,0.05726,0.05585,0.07354,0.15372,0.14836,0.14814,0.16438,0.13091,0.14486,0.13932,0.16080,0.15023,0.15852,0.12042,0.13377,0.11330,0.14165,0.11370,0.12433,0.12610,0.12327,0.09599,0.13222,0.11813,0.13878,0.09507,0.12974,0.07261
814,STEI,247,1,-12.39,-10.59,0.0000,-909,0.0939,31,-27.2,-54.1,0,,CLEAR,0.043,623.272,0.214,2.500,0,0.11882,0.11166,0.11015,0.11528,0.12169,0.11597,0.10497,0.10743,0.12253,0.11716,0.10908,0.08674,0.08578,0.08594,0.06382,0.05808,0.07347,0.05090,0.05584,0.04036,0.06465,0.05944,0.05690,0.05500,0.08287,0.16638,0.14712,0.14399,0.16777,0.16341,0.14794,0.15907,0.16025,0.13755,0.13958,0.14563,0.14901,0.13493,0.14358,0.13489,0.14207,0.12772,0.13079,0.11264,0.12184,0.12299,0.12355,0.11284,0.10748,0.10772
815,STEI,248,1,-11.52,-10.97,0.0000,1688,0.0943,31,-27.2,-55.8,0,,CLEAR,0.086,3911.458,0.431,2.500,0,0.10881,0.09858,0.11974,0.11081,0.11278,0.11572,0.11608,0.12117,0.11798,0.11067,0.10812,0.10424,0.09943,0.07724,0.06928,0.07581,0.07898,0.05545,0.04256,0.04110,0.05414,0.06714,0.07077,0.07622,0.09186,0.15595,0.14010,0.15079,0.16379,0.16546,0.13463,0.15167,0.16623,0.15620,0.13937,0.15274,0.13520,0.13384,0.14733,0.12511,0.12403,0.13724,0.14428,0.12376,0.12864,0.10116,0.11917,0.10344,0.10538,0.10478
816,STEI,249,1,-12.07,-10.64,0.0000,-5289,0.0938,31,-27.3,-53.7,0,,CLEAR,0.040,-9644.926,0.235,2.500,0,0.11422,0.10814,0.09566,0.10355,0.10788,0.10586,0.11571,0.10678,0.12307,0.11506,0.10456,0.08866,0.09955,0.10258,0.06904,0.05238,0.07147,0.06354,0.04483,0.04907,0.06005,0.06613,0.06617,0.05039,0.09178,0.16055,0.13385,0.14523,0.16487,0.16680,0.15670,0.13362,0.15461,0.16203,0.14981,0.13022,0.15072,0.13946,0.13424,0.11101,0.13140,0.11362,0.12815,0.10862,0.13509,0.10823,0.12988,0.09432,0.11592,0.12617
817,STEI,250,1,-10.05,-9.94,0.0000,-3988,0.0939,31,-27.5,-54.9,0,,CLEAR,0.048,4421.498,0.244,2.500,0,0.08769,0.08747,0.12036,0.10907,0.12317,0.10053,0.10301,0.09020,0.12564,0.12346,0.09915,0.08004,0.10135,0.05406,0.07546,0.04377,0.07154,0.05770,0.04502,0.05121,0.06027,0.05170,0.06428,0.05247,0.07964,0.14232,0.14160,0.13640,0.17273,0.15803,0.14711,0.16028,0.16116,0.15505,0.14862,0.14077,0.14409,0.12645,0.12372,0.13253,0.12404,0.11992,0.13009,0.11222,0.12700,0.12190,0.14248,0.11765,0.11050,0.09032
818,STEI,251,1,-12.33,-10.29,0.0000,-1018,0.0940,31,-27.3,-53.4,0,,CLEAR,0.050,3562.096,0.256,2.500,0,0.10652,0.10084,0.10988,0.12095,0.13467,0.10076,0.11977,0.11064,0.12396,0.08857,0.10957,0.07573,0.11014,0.08625,0.06384,0.05014,0.06661,0.05158,0.04726,0.04899,0.07428,0.05684,0.06446,0.06226,0.08912,0.15815,0.13409,0.14212,0.16052,0.15083,0.15774,0.14266,0.15536,0.15440,0.13753,0.12655,0.13371,0.12882,0.15134,0.12159,0.12682,0.12636,0.14179,0.13844,0.12423,0.11746,0.13728,0.09411,0.10314,0.10682
819,STEI,252,1,-12.15,-10.98,0.0000,-2024,0.0935,31,-27.2,-55.9,0,,CLEAR,0.010,4781.072,0.081,2.500,0,0.09535,0.11571,0.11973,0.11753,0.11307,0.11812,0.13304,0.09816,0.12681,0.11521,0.09080,0.08376,0.10482,0.09849,0.07398,0.07009,0.05605,0.07018,0.05744,0.04160,0.07203,0.06288,0.06237,0.05964,0.07486,0.15384,0.14073,0.13778,0.16202,0.15531,0.14909,0.13997,0.16686,0.16127,0.14281,0.14179,0.14869,0.12663,0.13374,0.13486,0.12176,0.13122,0.12907,0.11927,0.11327,0.11438,0.12108,0.11508,0.11431,0.08932
820,STEI,253,1,-11.35,-9.69,0.0000,1706,0.0942,31,-27.5,-55.5,0,,CLEAR,0.066,2711.155,0.331,2.500,0,0.09263,0.09592,0.10414,0.10238,0.10475,0.11185,0.12242,0.09818,0.11856,0.11697,0.11166,0.07922,0.10232,0.07715,0.07750,0.05031,0.08394,0.05116,0.05064,0.03557,0.06345,0.06473,0.06177,0.05230,0.08955,0.15928,0.13525,0.15201,0.16514,0.16100,0.14959,0.15648,0.16022,0.15994,0.15245,0.14063,0.14957,0.13599,0.11524,0.13012,0.13256,0.11913,0.12456,0.12371,0.11190,0.10668,0.11053,0.10985,0.11016,0.10689
821,STEI,254,1,-11.99,-9.92,0.0000,-8774,0.0940,31,-27.5,-55.0,0,,CLEAR,0.046,-8731.250,0.257,2.500,0,0.10707,0.11276,0.10525,0.08946,0.12047,0.11989,0.10733,0.09768,0.12927,0.10386,0.10671,0.07543,0.10696,0.09619,0.07569,0.05182,0.08120,0.06733,0.05394,0.03556,0.05994,0.05825,0.07372,0.04743,0.08501,0.15693,0.14204,0.14245,0.16221,0.15479,0.15234,0.13882,0.16456,0.15449,0.15837,0.14627,0.14923,0.13458,0.12278,0.12513,0.13594,0.12191,0.11370,0.11195,0.12126,0.10209,0.10462,0.10633,0.11387,0.10784
822,STEI,255,1,-12.00,-11.60,0.0000,-11792,0.0940,31,-27.4,-54.3,1,7.50@-34.8dB,CLEAR,0.043,-9594.510,0.252,2.500,0,0.11171,0.11433,0.09022,0.10212,0.10912,0.09522,0.11099,0.12648,0.11718,0.09950,0.10658,0.08100,0.09157,0.08011,0.08557,0.05625,0.05645,0.04998,0.05735,0.04959,0.07569,0.06139,0.07052,0.06343,0.07750,0.14874,0.15565,0.14461,0.15514,0.14050,0.15852,0.12994,0.15481,0.14216,0.13621,0.14004,0.14414,0.12014,0.13384,0.10510,0.12626,0.11060,0.13536,0.11698,0.13743,0.12439,0.12096,0.09812,0.11757,0.11719
823,STEI,6,1,-12.05,-10.96,0.0000,5528,0.0936,32,-27.6,-54.3,0,,CLEAR,0.001,4142.877,0.056,2.500,0,0.08939,0.11238,0.10612,0.10962,0.08484,0.12125,0.10782,0.11879,0.10813,0.11207,0.10152,0.08313,0.08009,0.08197,0.06847,0.07514,0.06081,0.05395,0.06983,0.04527,0.05820,0.07016,0.05545,0.07794,0.07771,0.15397,0.14152,0.15876,0.14869,0.16322,0.15164,0.14066,0.12884,0.14718,0.14424,0.15150,0.14191,0.12399,0.12852,0.12130,0.09895,0.12167,0.14305,0.10515,0.10519,0.11432,0.12771,0.10645,0.12472,0.10549
824,STEI,7,1,-12.90,-10.77,0.0000,-6826,0.0934,32,-27.6,-54.8,0,,CLEAR,-0.010,-8161.425,0.120,2.500,0,0.09807,0.09315,0.10433,0.10126,0.10339,0.11000,0.12534,0.10440,0.11052,0.11456,0.11003,0.09410,0.08915,0.07172,0.07548,0.06196,0.04391,0.04766,0.05163,0.03869,0.05776,0.04551,0.05061,0.06246,0.07721,0.14051,0.15015,0.13824,0.14932,0.13955,0.14457,0.13699,0.15285,0.14334,0.14791,0.13642,0.13781,0.12824,0.12347,0.12123,0.12130,0.11795,0.13626,0.10963,0.10879,0.11682,0.13397,0.10481,0.12021,0.10875
825,STEI,8,1,-11.98,-11.79,0.0000,-6910,0.0935,32,-27.6,-54.4,0,,CLEAR,-0.009,4396.432,0.074,2.500,0,0.11283,0.10274,0.10984,0.09872,0.12758,0.09386,0.11803,0.09257,0.10681,0.10595,0.10273,0.10072,0.09833,0.07856,0.08503,0.05735,0.05928,0.05465,0.05273,0.04705,0.06099,0.05721,0.07740,0.05690,0.07987,0.13536,0.15575,0.14817,0.15742,0.14388,0.14694,0.13451,0.15891,0.14817,0.13276,0.13634,0.14425,0.13104,0.12629,0.11153,0.12491,0.11664,0.12571,0.09339,0.13286,0.11283,0.11725,0.09854,0.12310,0.10186
826,STEI,9,1,-10.37,-12.44,0.0000,60,0.0935,32,-27.5,-54.7,0,,CLEAR,-0.007,1322.796,0.038,2.500,0,0.11066,0.11000,0.08916,0.09539,0.10083,0.12341,0.11607,0.10794,0.12201,0.09595,0.10533,0.09558,0.09653,0.08081,0.08678,0.06895,0.05980,0.07698,0.05201,0.05170,0.06262,0.06145,0.07230,0.07099,0.06987,0.14668,0.14805,0.14112,0.14763,0.16794,0.13743,0.15203,0.13583,0.13678,0.16184,0.13849,0.13734,0.12098,0.12107,0.13002,0.12407,0.10823,0.12593,0.10890,0.11106,0.12623,0.13459,0.08658,0.13011,0.09079
827,STEI,10,1,-12.47,-11.42,0.0000,-9347,0.0933,32,-27.6,-54.6,0,,CLEAR,-0.020,-9207.108,0.161,2.500,0,0.10231,0.10852,0.10290,0.11964,0.11948,0.11353,0.11163,0.12580,0.10708,0.08728,0.09146,0.09207,0.09762,0.06196,0.08110,0.06455,0.06230,0.04884,0.05280,0.04929,0.06176,0.06659,0.06830,0.06266,0.08318,0.14983,0.15424,0.15138,0.15545,0.15091,0.14575,0.12488,0.16389,0.13461,0.14869,0.13033,0.14183,0.13138,0.13774,0.12823,0.11168,0.10962,0.12163,0.09840,0.12828,0.09400,0.11126,0.10998,0.12919,0.09737
828,STEI,11,1,-10.01,-11.33,0.0000,-6462,0.0934,32,-27.7,-55.4,0,,CLEAR,-0.012,3311.851,0.075,2.500,0,0.11221,0.09481,0.11251,0.09052,0.09690,0.09774,0.13108,0.10147,0.11755,0.10270,0.11891,0.09674,0.08925,0.07870,0.08166,0.05344,0.05657,0.04400,0.05476,0.04392,0.07071,0.06219,0.07055,0.05307,0.07876,0.13813,0.15164,0.13752,0.14724,0.15328,0.15258,0.13952,0.14734,0.13052,0.14632,0.14672,0.15115,0.12091,0.13888,0.11073,0.13950,0.12077,0.11889,0.09429,0.11315,0.11249,0.12231,0.09770,0.12632,0.08211
829,STEI,12,1,-12.75,-11.75,0.0000,-10694,0.0932,32,-27.5,-54.0,0,,CLEAR,-0.032,-11267.009,0.221,2.500,0,0.12357,0.10546,0.11468,0.09350,0.11167,0.09866,0.10848,0.11246,0.11234,0.11019,0.11088,0.07716,0.09071,0.07316,0.07391,0.06195,0.05370,0.05825,0.05383,0.06137,0.07600,0.06248,0.06221,0.05437,0.08657,0.15909,0.13990,0.15959,0.14672,0.14019,0.14911,0.14229,0.15604,0.14642,0.14852,0.11693,0.14350,0.14110,0.14129,0.12509,0.13250,0.10876,0.12040,0.10606,0.11885,0.11398,0.12484,0.10382,0.11042,0.11809
830,STEI,13,1,-12.64,-11.74,0.0000,5963,0.0935,32,-27.6,-54.2,0,,CLEAR,-0.000,-2206.449,0.030,2.500,0,0.10107,0.11411,0.09975,0.10592,0.09846,0.10924,0.10347,0.11954,0.11705,0.10609,0.10075,0.08947,0.10387,0.09346,0.06980,0.07563,0.06745,0.05321,0.03765,0.05433,0.05968,0.05030,0.07557,0.07045,0.07912,0.16264,0.14118,0.15616,0.14525,0.14995,0.14148,0.14048,0.14975,0.15569,0.13911,0.15075,0.14242,0.12358,0.13723,0.10831,0.10406,0.10958,0.13419,0.10154,0.14209,0.10623,0.11408,0.10416,0.10746,0.09657
831,STEI,14,1,-13.20,-12.00,0.0000,-25,0.0934,32,-27.4,-53.6,0,,CLEAR,-0.013,-10450.263,0.157,2.500,0,0.11666,0.10780,0.11685,0.10366,0.11759,0.09386,0.10810,0.10808,0.09583,0.11336,0.11044,0.10075,0.09235,0.07873,0.06696,0.06236,0.04977,0.05596,0.05456,0.04810,0.04872,0.05525,0.06163,0.07159,0.08526,0.15963,0.14132,0.14320,0.15524,0.16106,0.14109,0.14727,0.15056,0.14302,0.13612,0.14971,0.15040,0.14057,0.12518,0.13346,0.12406,0.10605,0.13445,0.11768,0.12432,0.10411,0.12941,0.11129,0.12099,0.10578
832,STEI,15,1,-12.37,-11.17,0.0000,-1439,0.0936,32,-27.5,-55.8,0,,CLEAR,0.006,4959.988,0.073,2.500,0,0.09941,0.10162,0.10069,0.09173,0.11852,0.09978,0.11020,0.11870,0.09525,0.13132,0.10236,0.11238,0.10543,0.07926,0.08309,0.04736,0.06461,0.04885,0.06441,0.05585,0.06186,0.05846,0.06323,0.05153,0.07311,0.14948,0.14746,0.14865,0.15730,0.15761,0.16812,0.15141,0.14887,0.13912,0.13957,0.12945,0.13373,0.12489,0.13767,0.12466,0.13615,0.11929,0.13436,0.11294,0.11887,0.10967,0.11905,0.09920,0.11601,0.10597
833,STEI,16,1,-11.55,-10.14,0.0000,-1446,0.0934,32,-27.7,-54.2,0,,CLEAR,-0.018,4389.327,0.109,2.500,0,0.11453,0.10855,0.10101,0.09592,0.10011,0.11428,0.09663,0.08956,0.11854,0.09853,0.08378,0.09382,0.09438,0.06811,0.07841,0.07286,0.05538,0.05466,0.05705,0.03064,0.06193,0.04489,0.06332,0.06768,0.06927,0.14846,0.14763,0.14948,0.16151,0.14815,0.14997,0.15316,0.15432,0.13302,0.15416,0.12814,0.15247,0.13435,0.13217,0.10844,0.12544,0.11669,0.13386,0.11711,0.13611,0.10240,0.12773,0.10503,0.11898,0.08515
834,STEI,17,1,-11.15,-11.95,0.0000,4634,0.0932,32,-27.7,-55.0,0,,CLEAR,-0.030,1964.063,0.152,2.500,0,0.09713,0.10538,0.10295,0.10252,0.11661,0.11811,0.10298,0.10917,0.11058,0.11657,0.11628,0.08273,0.10686,0.08238,0.08005,0.06663,0.05078,0.05283,0.06036,0.04408,0.04868,0.06091,0.05854,0.05329,0.07862,0.15954,0.14936,0.14192,0.14781,0.15221,0.16236,0.14860,0.15783,0.12995,0.14655,0.14208,0.14256,0.13589,0.11723,0.11402,0.11652,0.11165,0.12020,0.12364,0.10849,0.12542,0.09530,0.09362,0.11530,0.10007
835,STEI,18,1,-11.49,-11.21,0.0000,-8227,0.0932,32,-27.7,-54.0,0,,CLEAR,-0.033,-7741.116,0.195,2.500,0,0.11266,0.10038,0.12779,0.10350,0.11256,0.10668,0.10066,0.11693,0.11625,0.11386,0.10008,0.09377,0.09858,0.06328,0.06592,0.06719,0.05579,0.05112,0.05463,0.04372,0.07172,0.05452,0.07288,0.04940,0.05868,0.15193,0.14149,0.15106,0.17736,0.14846,0.15121,0.13770,0.14569,0.15511,0.16030,0.13781,0.14417,0.12488,0.13317,0.12342,0.12999,0.11866,0.12396,0.10122,0.11919,0.08668,0.11801,0.08798,0.12619,0.09017
836,STEI,19,1,-11.67,-11.80,0.0000,-2991,0.0932,32,-27.7,-55.3,0,,CLEAR,-0.030,2268.323,0.155,2.500,0,0.08658,0.10462,0.09971,0.09612,0.12026,0.10775,0.10239,0.10677,0.10186,0.09010,0.10100,0.09026,0.08682,0.09362,0.09070,0.06996,0.05987,0.05124,0.06048,0.04521,0.05136,0.05884,0.05427,0.06425,0.07827,0.14787,0.15955,0.15542,0.14892,0.14196,0.13963,0.14148,0.15815,0.15384,0.14938,0.12602,0.13847,0.12527,0.13075,0.11660,0.13455,0.12180,0.12140,0.11459,0.12443,0.09358,0.12219,0.10036,0.11860,0.10579
837,STEI,20,1,-12.47,-11.90,0.0000,-2285,0.0933,32,-27.7,-53.7,0,,CLEAR,-0.022,4095.616,0.125,2.500,0,0.10642,0.09923,0.09747,0.10587,0.11523,0.10774,0.10788,0.10612,0.11864,0.08692,0.10004,0.08030,0.11080,0.08543,0.06630,0.05301,0.06495,0.06792,0.04678,0.05003,0.07254,0.06749,0.06660,0.06328,0.08897,0.15002,0.15437,0.13567,0.16394,0.15444,0.15243,0.14497,0.15121,0.13913,0.15584,0.14063,0.14639,0.12844,0.13623,0.13333,0.12427,0.12089,0.12502,0.08165,0.13143,0.10210,0.11999,0.09672,0.11835,0.10733
838,STEI,21,1,-12.97,-11.97,0.0000,-583,0.0933,32,-27.5,-54.1,0,,CLEAR,-0.023,3630.242,0.123,2.500,0,0.10032,0.10180,0.11083,0.10380,0.11302,0.11714,0.11624,0.10114,0.12159,0.10619,0.09359,0.09181,0.10110,0.08354,0.07312,0.07757,0.06623,0.04724,0.06390,0.05093,0.04555,0.05057,0.06752,0.05758,0.06859,0.15468,0.14619,0.13731,0.16918,0.15806,0.14686,0.13824,0.15403,0.13666,0.14810,0.13036,0.13384,0.12800,0.14152,0.12024,0.13340,0.10856,0.11744,0.11445,0.13252,0.10849,0.12929,0.10079,0.11793,0.11385
839,STEI,22,1,-10.88,-10.72,0.0000,-7977,0.0937,32,-27.7,-54.9,0,,CLEAR,0.017,-9776.068,0.158,2.500,0,0.10934,0.09575,0.11514,0.09641,0.10424,0.09285,0.09707,0.10504,0.12610,0.10424,0.10669,0.08337,0.09567,0.07497,0.07817,0.05236,0.06833,0.06207,0.04930,0.05409,0.04509,0.04877,0.06037,0.05156,0.08828,0.14564,0.16648,0.15521,0.15956,0.14114,0.15693,0.12900,0.14838,0.12846,0.14930,0.14045,0.14879,0.14036,0.13663,0.10868,0.12372,0.10143,0.12905,0.11282,0.11821,0.12196,0.11655,0.10673,0.11310,0.09736
840,STEI,23,1,-11.42,-11.14,0.0000,5014,0.0935,32,-27.5,-54.6,0,,CLEAR,-0.007,-767.545,0.038,2.500,0,0.09602,0.11641,0.09291,0.11058,0.08036,0.11329,0.10162,0.10456,0.09256,0.10628,0.11199,0.09675,0.09104,0.08039,0.07419,0.05561,0.05878,0.04672,0.05238,0.05830,0.07865,0.06054,0.05734,0.06801,0.08348,0.15005,0.13945,0.14655,0.16569,0.16849,0.15835,0.15805,0.16611,0.15160,0.14564,0.13293,0.15276,0.13283,0.11537,0.10969,0.13547,0.13291,0.14038,0.13114,0.11176,0.11568,0.11543,0.11100,0.13267,0.10337
841,STEI,24,1,-12.43,-11.67,0.0000,-3162,0.0936,32,-27.4,-53.8,0,,CLEAR,0.002,-9643.808,0.133,2.500,0,0.10949,0.11431,0.09196,0.11094,0.10040,0.11553,0.11088,0.10985,0.12178,0.11431,0.09240,0.08686,0.10375,0.07719,0.09300,0.05677,0.06718,0.05533,0.05230,0.04886,0.04997,0.07283,0.06657,0.06097,0.08850,0.14936,0.14051,0.14877,0.16023,0.15918,0.15005,0.16068,0.15212,0.14516,0.13664,0.12937,0.14600,0.12556,0.13832,0.11518,0.12626,0.09591,0.12163,0.13155,0.12443,0.10796,0.13230,0.11433,0.13155,0.09600
