frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
678,STEI,117,1,-11.90,-10.59,0.0000,-892,0.0938,26,-27.0,-54.1,0,,CLEAR,-0.011,-8750.438,0.121,2.500,0,0.13728,0.11016,0.12484,0.10970,0.11973,0.10547,0.11755,0.13104,0.10846,0.11544,0.09834,0.09845,0.11263,0.09538,0.08553,0.04793,0.06852,0.04914,0.04674,0.05424,0.06548,0.07829,0.05071,0.06229,0.07172,0.16631,0.16462,0.14772,0.16818,0.15377,0.15868,0.14495,0.16934,0.14749,0.15263,0.13460,0.13766,0.14391,0.12979,0.13124,0.13840,0.12469,0.13669,0.11421,0.12323,0.11400,0.11958,0.10899,0.12515,0.10672
679,STEI,118,1,-11.70,-11.06,0.0000,-3519,0.0941,26,-27.5,-55.0,0,,CLEAR,0.010,5701.470,0.086,2.500,0,0.11034,0.10654,0.11260,0.08992,0.10404,0.10848,0.11167,0.10774,0.13155,0.11131,0.11099,0.08517,0.09592,0.08462,0.07803,0.06094,0.06832,0.06864,0.05096,0.05066,0.05733,0.07020,0.08168,0.05620,0.07450,0.15762,0.15599,0.15361,0.15594,0.16631,0.14542,0.14394,0.16183,0.13902,0.14123,0.12861,0.15599,0.13474,0.12620,0.12041,0.13819,0.12191,0.11436,0.11906,0.11788,0.11106,0.12477,0.10715,0.11463,0.09507
680,STEI,119,1,-10.74,-10.58,0.0000,-10821,0.0939,26,-27.4,-55.6,0,,CLEAR,-0.010,-9585.475,0.126,2.500,0,0.09469,0.11391,0.11124,0.08712,0.11793,0.09954,0.12410,0.10971,0.12459,0.11131,0.11091,0.07921,0.10192,0.08983,0.07729,0.05987,0.07309,0.06329,0.06164,0.04427,0.06498,0.05455,0.06216,0.06440,0.08044,0.14800,0.13746,0.13625,0.16951,0.16276,0.15222,0.14990,0.15806,0.16040,0.15205,0.14831,0.14762,0.11799,0.13139,0.10166,0.13723,0.10873,0.12369,0.11663,0.12507,0.10877,0.12094,0.12067,0.12086,0.10012
681,STEI,120,1,-13.57,-10.23,0.0000,-3847,0.0939,26,-27.2,-54.3,0,,CLEAR,-0.005,1942.673,0.035,2.500,0,0.10776,0.11099,0.10088,0.10315,0.11205,0.10509,0.12434,0.10943,0.11688,0.11253,0.10356,0.08574,0.10451,0.08218,0.06982,0.05801,0.05958,0.05257,0.05876,0.03199,0.06458,0.06428,0.06098,0.06121,0.09489,0.16867,0.16083,0.15527,0.16418,0.16427,0.16456,0.14073,0.16562,0.16000,0.15292,0.13716,0.15536,0.12479,0.14855,0.12286,0.12609,0.13431,0.12498,0.12575,0.13409,0.11908,0.12632,0.11933,0.11848,0.11172
682,STEI,121,1,-10.73,-9.77,0.0000,-20432,0.0940,26,-27.3,-55.0,0,,CLEAR,0.002,-5915.557,0.076,2.500,0,0.11161,0.10761,0.11604,0.09272,0.12359,0.10181,0.11042,0.10351,0.13375,0.11206,0.10246,0.08742,0.10864,0.08228,0.08718,0.04738,0.08548,0.04968,0.04704,0.04139,0.07165,0.04765,0.05759,0.05912,0.07375,0.14456,0.14185,0.12391,0.16708,0.16096,0.15666,0.15265,0.16076,0.13043,0.14414,0.12795,0.14623,0.13637,0.13495,0.11797,0.13182,0.11379,0.13630,0.10525,0.14503,0.11584,0.11187,0.10885,0.12849,0.09671
683,STEI,122,1,-9.99,-10.37,0.0000,-13573,0.0939,26,-27.5,-55.6,0,,CLEAR,-0.008,2073.699,0.047,2.500,0,0.09795,0.09126,0.11558,0.09686,0.10508,0.08790,0.12409,0.09782,0.12029,0.11874,0.11182,0.10226,0.09713,0.09249,0.06801,0.06157,0.07786,0.06828,0.03938,0.04465,0.05981,0.06604,0.07693,0.05632,0.09198,0.15813,0.15040,0.13714,0.16102,0.14827,0.13265,0.15150,0.15487,0.15408,0.14921,0.13902,0.14798,0.13720,0.12598,0.13409,0.12951,0.11431,0.13194,0.12297,0.11539,0.12409,0.10683,0.10115,0.11027,0.09326
684,STEI,123,1,-11.06,-10.75,0.0000,-10485,0.0937,26,-27.4,-55.9,0,,CLEAR,-0.027,3321.061,0.141,2.500,0,0.10931,0.10110,0.13032,0.09647,0.11086,0.11430,0.09941,0.11149,0.12097,0.09385,0.10493,0.07959,0.09092,0.10331,0.07443,0.05653,0.07465,0.06726,0.05312,0.04377,0.06433,0.06732,0.05869,0.07503,0.08064,0.15236,0.14677,0.15112,0.15431,0.17909,0.16320,0.12644,0.15212,0.16135,0.14509,0.14359,0.14203,0.13576,0.12075,0.13525,0.14204,0.12386,0.12570,0.09714,0.12272,0.11491,0.12812,0.09723,0.11959,0.11022
685,STEI,124,1,-11.85,-11.21,0.0000,-19210,0.0938,26,-27.6,-54.1,1,7.50@-37.3dB,CLEAR,-0.011,-7469.940,0.110,2.500,0,0.11620,0.09709,0.10379,0.10402,0.11087,0.10906,0.12155,0.09137,0.11794,0.10035,0.10261,0.08996,0.11030,0.08016,0.08142,0.05924,0.07331,0.05220,0.05770,0.05646,0.06311,0.05780,0.07993,0.06582,0.08003,0.14559,0.15415,0.14689,0.13478,0.14617,0.15516,0.13765,0.14676,0.13528,0.15389,0.14676,0.13659,0.11397,0.14506,0.11945,0.11449,0.11840,0.12618,0.11253,0.11588,0.09829,0.12792,0.09099,0.11795,0.11146
686,STEI,125,1,-14.32,-12.43,0.0000,-892,0.0939,26,-27.1,-55.1,1,7.50@-36.5dB,CLEAR,-0.004,-2778.868,0.041,2.500,0,0.10453,0.10885,0.12113,0.11617,0.11643,0.11240,0.11817,0.11217,0.10605,0.11209,0.11184,0.09989,0.08382,0.07221,0.07436,0.06797,0.06267,0.05854,0.06211,0.05898,0.04835,0.05770,0.06728,0.07500,0.08042,0.14399,0.14166,0.16514,0.15894,0.15293,0.15234,0.15245,0.16345,0.15431,0.15911,0.14308,0.13835,0.14510,0.12348,0.11933,0.11681,0.12623,0.12578,0.12405,0.10911,0.14506,0.12756,0.12839,0.13934,0.09934
687,STEI,126,1,-11.35,-12.19,0.0000,-1389,0.0941,26,-27.2,-55.4,1,7.50@-37.3dB,CLEAR,0.015,4838.008,0.095,2.500,0,0.10313,0.11097,0.11915,0.10428,0.11580,0.09831,0.11878,0.11273,0.10276,0.11541,0.10889,0.09306,0.08516,0.08156,0.06604,0.06436,0.06088,0.05407,0.07098,0.05896,0.06098,0.06048,0.05961,0.07299,0.08712,0.14154,0.14709,0.14829,0.15847,0.15596,0.14982,0.16137,0.15568,0.14170,0.15120,0.13528,0.16272,0.14343,0.12947,0.14571,0.12879,0.14283,0.11672,0.11475,0.14056,0.11214,0.10843,0.10305,0.12898,0.11063
688,STEI,127,1,-11.01,-12.04,0.0000,-10920,0.0939,26,-27.5,-54.6,1,7.50@-37.8dB,CLEAR,-0.006,-9028.526,0.114,2.500,0,0.10992,0.09248,0.10049,0.09969,0.10656,0.10555,0.11889,0.11382,0.11315,0.10527,0.11454,0.08888,0.10212,0.08097,0.06957,0.06007,0.05558,0.06025,0.06445,0.05349,0.06882,0.05411,0.07378,0.07417,0.07077,0.14914,0.16432,0.15465,0.15389,0.14222,0.16842,0.14230,0.16151,0.13830,0.16289,0.13495,0.16734,0.12417,0.13885,0.13163,0.12915,0.11975,0.12677,0.10574,0.11826,0.11380,0.10966,0.10659,0.12663,0.09777
689,STEI,128,1,-13.07,-10.73,0.0000,-9021,0.0940,26,-27.3,-54.0,1,7.50@-37.6dB,CLEAR,0.008,3374.001,0.056,2.500,0,0.11537,0.10451,0.11488,0.12148,0.10430,0.10127,0.12428,0.11373,0.11177,0.10269,0.10517,0.10051,0.10561,0.09121,0.08584,0.06552,0.06977,0.05798,0.04892,0.05116,0.05555,0.04178,0.07448,0.05264,0.07106,0.15439,0.14936,0.13927,0.16236,0.15575,0.15583,0.14740,0.14552,0.13867,0.13460,0.12290,0.14442,0.12796,0.13736,0.12514,0.13578,0.10197,0.13028,0.12122,0.13431,0.10834,0.11975,0.12134,0.11372,0.10372
690,STEI,192,1,-11.50,-10.77,0.0000,-13446,0.0937,27,-27.6,-54.4,1,7.50@-39.0dB,CLEAR,-0.022,-7497.400,0.143,2.500,0,0.12096,0.10621,0.11028,0.09444,0.08684,0.10653,0.10755,0.10912,0.10784,0.09860,0.11542,0.09129,0.08675,0.08928,0.08894,0.06743,0.06147,0.05427,0.05268,0.04313,0.05332,0.05312,0.05953,0.05478,0.06633,0.14249,0.14668,0.14954,0.14580,0.13915,0.16103,0.13831,0.15810,0.12644,0.15464,0.13882,0.15686,0.12749,0.12742,0.11819,0.12521,0.11289,0.11954,0.10426,0.11341,0.09793,0.13523,0.08451,0.13046,0.11467
691,STEI,193,1,-11.33,-9.81,0.0000,-9239,0.0937,27,-27.8,-55.6,1,7.50@-39.4dB,CLEAR,-0.024,-517.712,0.120,2.500,0,0.08831,0.09834,0.11962,0.09724,0.11518,0.09664,0.10376,0.09736,0.11269,0.10890,0.10321,0.09368,0.09030,0.06820,0.07237,0.06677,0.04286,0.04551,0.05350,0.05180,0.06920,0.03741,0.06317,0.05708,0.08670,0.14701,0.14675,0.13910,0.14756,0.15366,0.14713,0.13830,0.15169,0.14000,0.14180,0.13314,0.12960,0.11735,0.14183,0.10721,0.12758,0.09829,0.14394,0.11323,0.12541,0.10341,0.11445,0.09938,0.13534,0.10190
692,STEI,194,1,-9.66,-9.62,0.0000,-24386,0.0938,27,-27.8,-53.6,0,,CLEAR,-0.008,-6839.562,0.092,2.500,0,0.10258,0.09725,0.12598,0.09269,0.10215,0.10064,0.11490,0.10339,0.10544,0.10336,0.11573,0.08682,0.08880,0.07402,0.08474,0.06659,0.06465,0.03867,0.05157,0.04054,0.07179,0.05240,0.05911,0.06191,0.07862,0.14018,0.14447,0.13715,0.14851,0.13939,0.16559,0.12121,0.16811,0.13206,0.15335,0.12146,0.15638,0.11593,0.13892,0.10322,0.12075,0.10284,0.14241,0.09969,0.12540,0.08267,0.12970,0.07995,0.11529,0.10085
693,STEI,195,1,-11.77,-11.63,0.0000,-13264,0.0937,27,-27.5,-54.1,1,7.50@-39.1dB,CLEAR,-0.016,312.178,0.079,2.500,0,0.10865,0.11763,0.10976,0.10530,0.11284,0.10471,0.10360,0.10355,0.11592,0.09059,0.11518,0.09056,0.10417,0.07400,0.07609,0.07782,0.07493,0.05862,0.05901,0.04884,0.05497,0.05021,0.06981,0.05803,0.07658,0.13058,0.14170,0.13750,0.16551,0.13380,0.15789,0.13221,0.14738,0.14452,0.14112,0.13894,0.16127,0.10956,0.12680,0.11831,0.15021,0.11111,0.12196,0.10688,0.13719,0.11961,0.13707,0.09756,0.10408,0.09776
694,STEI,196,1,-11.76,-11.16,0.0000,420,0.0933,27,-27.7,-54.1,0,,CLEAR,-0.052,-778.716,0.261,2.500,0,0.10053,0.10402,0.10213,0.10743,0.10380,0.09743,0.12011,0.12259,0.10455,0.12509,0.10930,0.10575,0.08657,0.07666,0.09238,0.06462,0.07451,0.05797,0.05609,0.04276,0.05918,0.05109,0.06073,0.05968,0.09144,0.14711,0.14759,0.15410,0.14663,0.15343,0.14719,0.15197,0.13562,0.13456,0.13297,0.13236,0.14310,0.13232,0.12255,0.11312,0.13509,0.11497,0.11747,0.12373,0.10774,0.09835,0.12620,0.10679,0.10468,0.10219
695,STEI,197,1,-11.71,-10.91,0.0000,2508,0.0932,27,-27.8,-55.4,1,9.38@-40.2dB,CLEAR,-0.066,3915.680,0.336,2.500,0,0.09929,0.10598,0.11171,0.09581,0.11172,0.10943,0.09969,0.11334,0.09928,0.09785,0.09840,0.08145,0.08322,0.08410,0.06631,0.04974,0.05999,0.06600,0.04086,0.05271,0.05860,0.06011,0.06903,0.06386,0.08424,0.15762,0.14910,0.15634,0.14194,0.13875,0.15341,0.15189,0.13447,0.14710,0.14482,0.14844,0.13597,0.12910,0.11862,0.14018,0.12960,0.11473,0.12035,0.10785,0.11339,0.12480,0.10881,0.11155,0.11013,0.09126
696,STEI,198,1,-10.29,-10.25,0.0000,-17669,0.0937,27,-27.9,-54.2,0,,CLEAR,-0.016,-4700.079,0.102,2.500,0,0.11427,0.08907,0.11813,0.09655,0.09070,0.09290,0.10870,0.10120,0.11327,0.10331,0.10344,0.09196,0.08673,0.06173,0.08561,0.05479,0.06607,0.04321,0.06914,0.04838,0.06377,0.05069,0.05995,0.05844,0.08512,0.14701,0.14680,0.14019,0.14865,0.14690,0.13849,0.14365,0.13936,0.14501,0.14455,0.13538,0.15257,0.13086,0.12605,0.12216,0.11574,0.10687,0.14288,0.09281,0.11895,0.09751,0.11594,0.08706,0.12193,0.09557
697,STEI,199,1,-12.20,-11.64,0.0000,3538,0.0937,27,-27.6,-55.2,1,7.50@-40.8dB,CLEAR,-0.018,-3755.039,0.101,2.500,0,0.08979,0.11929,0.10380,0.10122,0.10757,0.10469,0.11351,0.12631,0.11923,0.11884,0.08598,0.10423,0.09193,0.07618,0.06552,0.07592,0.05845,0.05284,0.04627,0.04744,0.05707,0.05718,0.06873,0.06289,0.08586,0.15496,0.14053,0.16370,0.13548,0.16302,0.15809,0.14372,0.14630,0.13453,0.13176,0.13830,0.14568,0.13954,0.11774,0.12831,0.12091,0.11938,0.13991,0.10957,0.10930,0.10575,0.11270,0.09588,0.12014,0.10548
698,STEI,200,1,-12.96,-12.88,0.0000,7932,0.0933,27,-27.4,-54.3,0,,CLEAR,-0.048,2919.289,0.244,2.500,0,0.10248,0.11371,0.11240,0.10694,0.10137,0.12045,0.10751,0.10648,0.10120,0.12586,0.09005,0.10631,0.09793,0.09678,0.07494,0.07362,0.05856,0.05749,0.05629,0.05437,0.06599,0.06702,0.06370,0.05772,0.07860,0.14392,0.13999,0.15265,0.15467,0.15314,0.15064,0.14646,0.13926,0.14335,0.14812,0.14449,0.12533,0.14225,0.12346,0.13076,0.11535,0.12527,0.11398,0.10595,0.12784,0.12388,0.12695,0.09476,0.11041,0.11448
699,STEI,201,1,-12.22,-10.94,0.0000,-1035,0.0940,27,-27.6,-54.2,0,,CLEAR,0.013,-8922.116,0.135,2.500,0,0.10725,0.10417,0.09498,0.12220,0.10213,0.12062,0.11718,0.09231,0.11158,0.10284,0.11994,0.09400,0.09059,0.06322,0.07524,0.06706,0.06303,0.04062,0.06105,0.04747,0.06900,0.06334,0.07358,0.06056,0.07015,0.14596,0.14591,0.13573,0.16159,0.14261,0.14987,0.13244,0.15606,0.12791,0.14971,0.13390,0.15706,0.12296,0.14667,0.10447,0.11538,0.10713,0.12310,0.10257,0.13862,0.10263,0.11659,0.09366,0.11875,0.11102
700,STEI,202,1,-11.64,-10.46,0.0000,8084,0.0939,27,-27.6,-54.8,0,,CLEAR,0.001,1267.689,0.017,2.500,0,0.12208,0.10332,0.10817,0.11531,0.08523,0.10749,0.12247,0.10441,0.09704,0.11243,0.11376,0.08843,0.10124,0.10099,0.07481,0.07173,0.06371,0.04542,0.06535,0.05770,0.05636,0.06005,0.07132,0.06463,0.07867,0.14644,0.14480,0.15094,0.15145,0.15909,0.13181,0.15815,0.13695,0.13338,0.15293,0.13211,0.13341,0.13717,0.13060,0.12346,0.11715,0.11783,0.12065,0.10648,0.11595,0.10475,0.11716,0.10968,0.11074,0.09391
701,STEI,203,1,-12.35,-11.76,0.0000,933,0.0937,27,-27.6,-55.0,0,,CLEAR,-0.015,-9773.343,0.152,2.500,0,0.11360,0.10564,0.11425,0.10774,0.10663,0.09457,0.10932,0.11258,0.11326,0.10535,0.08828,0.09740,0.09741,0.07731,0.08673,0.06634,0.05724,0.06064,0.04629,0.05210,0.05902,0.05728,0.07552,0.06059,0.07735,0.14804,0.14368,0.13907,0.15174,0.14716,0.15826,0.14212,0.13180,0.14067,0.15572,0.12582,0.13841,0.12217,0.14112,0.11663,0.12055,0.12474,0.11354,0.12532,0.12595,0.09180,0.11984,0.11363,0.11412,0.08782
702,STEI,204,1,-10.59,-10.70,0.0000,-12393,0.0936,27,-27.9,-55.1,0,,CLEAR,-0.022,-7238.849,0.147,2.500,0,0.09108,0.09849,0.10616,0.10723,0.11395,0.08424,0.12114,0.10249,0.10750,0.09188,0.10448,0.08165,0.08367,0.08525,0.07927,0.06391,0.05727,0.04406,0.06540,0.05589,0.07042,0.06400,0.07761,0.06325,0.07709,0.13388,0.15770,0.13089,0.13114,0.13288,0.16316,0.14003,0.15207,0.13653,0.13556,0.11935,0.14200,0.13141,0.13707,0.11333,0.13147,0.11647,0.11449,0.09576,0.13629,0.09608,0.11946,0.09657,0.11177,0.10312
703,STEI,205,1,-12.13,-11.86,0.0000,-2057,0.0937,27,-27.9,-55.4,0,,CLEAR,-0.014,900.521,0.069,2.500,0,0.09849,0.09189,0.10004,0.10590,0.09315,0.10452,0.10891,0.10921,0.10046,0.10674,0.09949,0.08450,0.10428,0.07334,0.07634,0.06581,0.07129,0.05167,0.06347,0.06658,0.05577,0.06688,0.06844,0.06530,0.07088,0.15803,0.13927,0.14448,0.14997,0.15363,0.14973,0.15355,0.13964,0.16153,0.15099,0.12972,0.14455,0.12855,0.12059,0.11099,0.13008,0.09481,0.11980,0.09071,0.11530,0.09514,0.11988,0.10290,0.13040,0.10591
704,STEI,206,1,-9.21,-10.55,0.0000,-14547,0.0938,27,-27.8,-53.3,0,,CLEAR,-0.004,-7411.358,0.100,2.500,0,0.10457,0.10827,0.10518,0.09303,0.10396,0.09853,0.12512,0.09553,0.10982,0.09941,0.08895,0.08775,0.10168,0.07738,0.09029,0.06249,0.07181,0.05948,0.06401,0.03756,0.05639,0.06133,0.07423,0.06299,0.08130,0.14185,0.13591,0.13916,0.16439,0.14235,0.16279,0.14555,0.15076,0.14026,0.15011,0.12914,0.14769,0.12108,0.12505,0.12032,0.14338,0.11486,0.12026,0.08530,0.13412,0.09435,0.12304,0.09583,0.12755,0.09115
705,STEI,207,1,-10.75,-9.76,0.0000,-18692,0.0936,27,-27.6,-54.4,0,,CLEAR,-0.023,-10599.638,0.181,2.500,0,0.11749,0.08455,0.12469,0.09856,0.11827,0.09439,0.11655,0.10090,0.11405,0.09213,0.09987,0.08104,0.10581,0.07865,0.08511,0.07310,0.07044,0.04951,0.06777,0.04344,0.06718,0.04966,0.06782,0.04885,0.07216,0.13004,0.15978,0.12907,0.15128,0.14550,0.14102,0.13464,0.16335,0.13395,0.14653,0.11008,0.15393,0.12133,0.11873,0.10504,0.14485,0.09706,0.13401,0.10132,0.13236,0.10176,0.14061,0.09256,0.12603,0.09432
706,STEI,208,1,-10.28,-11.11,0.0000,-10491,0.0937,27,-27.7,-54.4,0,,CLEAR,-0.014,1955.764,0.072,2.500,0,0.09557,0.09092,0.09827,0.10335,0.11520,0.11287,0.11429,0.10072,0.11107,0.08322,0.11737,0.08871,0.09430,0.07950,0.07578,0.06728,0.06056,0.06049,0.05210,0.06448,0.06473,0.05970,0.07130,0.06397,0.06050,0.15459,0.14845,0.14685,0.15790,0.13974,0.14828,0.14968,0.14933,0.14694,0.14353,0.13038,0.13397,0.13925,0.11520,0.12239,0.11169,0.13098,0.12086,0.12321,0.13276,0.09077,0.11384,0.10364,0.12561,0.10524
707,STEI,209,1,-10.82,-11.77,0.0000,-1439,0.0937,27,-27.6,-54.5,0,,CLEAR,-0.016,1320.813,0.081,2.500,0,0.11612,0.08667,0.10928,0.10187,0.12198,0.10020,0.10203,0.09839,0.10843,0.09613,0.11961,0.09744,0.10414,0.08850,0.07545,0.05065,0.06414,0.05353,0.06716,0.05078,0.07557,0.05100,0.07508,0.06091,0.06799,0.14155,0.14359,0.13656,0.15315,0.14261,0.16055,0.13686,0.13816,0.13504,0.14210,0.14369,0.12889,0.13142,0.13943,0.12094,0.13011,0.10959,0.13800,0.10598,0.13062,0.10186,0.12033,0.08497,0.11866,0.10076
708,STEI,210,1,-11.21,-11.49,0.0000,2927,0.0939,27,-27.6,-54.7,0,,CLEAR,0.009,2893.860,0.061,2.500,0,0.11075,0.11263,0.10522,0.10889,0.10251,0.09803,0.13543,0.11091,0.11260,0.10796,0.09641,0.10555,0.07942,0.08290,0.08936,0.05808,0.05709,0.05461,0.04635,0.04373,0.05835,0.06402,0.06913,0.06765,0.07498,0.13815,0.14281,0.14570,0.15694,0.14077,0.14710,0.12628,0.15580,0.13884,0.15436,0.13009,0.14141,0.12230,0.13603,0.11663,0.11438,0.12199,0.12377,0.10662,0.13831,0.10361,0.11347,0.09608,0.10919,0.09618
709,STEI,211,1,-12.57,-11.23,0.0000,-12591,0.0939,27,-27.6,-55.1,0,,CLEAR,0.006,-6493.903,0.096,2.500,0,0.09403,0.09917,0.10760,0.10547,0.11817,0.09759,0.10146,0.11057,0.10899,0.09947,0.11224,0.08216,0.08930,0.07543,0.07854,0.07416,0.07709,0.04638,0.04741,0.04926,0.05607,0.06593,0.07616,0.05389,0.06856,0.15754,0.14093,0.14408,0.15092,0.13789,0.15799,0.13370,0.14325,0.13767,0.13379,0.13215,0.13474,0.12753,0.14308,0.12072,0.12668,0.12134,0.13356,0.10750,0.12419,0.09520,0.11877,0.10598,0.12456,0.10905
710,STEI,212,1,-10.58,-11.93,0.0000,4188,0.0939,27,-27.6,-55.7,0,,CLEAR,0.006,-1950.128,0.040,2.500,0,0.08998,0.12045,0.10631,0.10867,0.11024,0.11055,0.09866,0.12417,0.12044,0.10821,0.09970,0.08742,0.08062,0.09305,0.07120,0.06825,0.05612,0.06040,0.05519,0.05190,0.06302,0.06795,0.06838,0.05142,0.08396,0.14518,0.14560,0.17039,0.15089,0.14766,0.13693,0.16127,0.14026,0.15559,0.15455,0.12228,0.12883,0.11765,0.13273,0.11900,0.12206,0.11774,0.10609,0.10245,0.12686,0.09817,0.12097,0.12127,0.12124,0.08018
711,STEI,213,1,-13.01,-11.68,0.0000,-3378,0.0937,27,-27.6,-54.1,0,,CLEAR,-0.014,-9661.315,0.151,2.500,0,0.09640,0.09583,0.09922,0.11518,0.10828,0.11153,0.10936,0.11139,0.10613,0.10541,0.10967,0.08789,0.08629,0.08673,0.06682,0.05837,0.05785,0.05825,0.05890,0.05279,0.03991,0.06358,0.07351,0.06134,0.07808,0.15055,0.15574,0.14506,0.15262,0.15554,0.15709,0.12268,0.14672,0.15238,0.15691,0.13615,0.14558,0.11970,0.15485,0.11303,0.12326,0.10668,0.12692,0.11871,0.11427,0.08649,0.13079,0.12015,0.11064,0.10881
712,STEI,214,1,-9.26,-10.58,0.0000,-13262,0.0939,27,-28.0,-55.0,0,,CLEAR,0.006,-8762.506,0.116,2.500,0,0.09593,0.09827,0.10674,0.08883,0.10125,0.09416,0.11072,0.11393,0.11089,0.10715,0.10099,0.08903,0.09216,0.05927,0.08436,0.07191,0.06480,0.04021,0.05414,0.06840,0.06110,0.04507,0.06604,0.06457,0.06428,0.14272,0.15072,0.13712,0.14841,0.14483,0.16175,0.14002,0.15156,0.14144,0.15160,0.13088,0.15384,0.13103,0.13473,0.11180,0.11809,0.11907,0.11791,0.09427,0.11368,0.08849,0.12595,0.07562,0.12535,0.09521
713,STEI,215,1,-12.59,-11.88,0.0000,4300,0.0933,27,-27.7,-55.1,0,,CLEAR,-0.053,-1886.474,0.266,2.500,0,0.10046,0.09837,0.11795,0.11894,0.10640,0.10560,0.11268,0.10381,0.10226,0.11578,0.10495,0.09183,0.08324,0.08142,0.07413,0.06957,0.07564,0.05676,0.05659,0.04693,0.07717,0.06721,0.05056,0.06340,0.07887,0.14884,0.15029,0.15697,0.14629,0.15148,0.13605,0.14038,0.12363,0.14361,0.13199,0.13332,0.13196,0.12875,0.12617,0.10640,0.12382,0.11878,0.12662,0.11566,0.11176,0.10727,0.10764,0.09942,0.11821,0.10244
714,STEI,216,1,-12.44,-11.76,0.0000,403,0.0938,27,-27.8,-55.2,0,,CLEAR,-0.002,-10393.857,0.136,2.500,0,0.10941,0.10944,0.09954,0.10718,0.09378,0.09778,0.09539,0.10274,0.10465,0.11090,0.11132,0.08115,0.08917,0.08003,0.07633,0.05048,0.06253,0.05764,0.04965,0.04837,0.06163,0.06379,0.08794,0.07181,0.08567,0.14261,0.13776,0.13261,0.15282,0.14952,0.14788,0.14037,0.15220,0.15145,0.15731,0.14705,0.12770,0.12074,0.13139,0.11642,0.11824,0.11042,0.13072,0.11302,0.13535,0.10439,0.10869,0.10258,0.11437,0.09929
715,STEI,69,1,-12.21,-12.43,0.0000,5696,0.0939,28,-27.4,-54.7,0,,CLEAR,0.007,4886.745,0.072,2.500,0,0.09287,0.10861,0.10960,0.11602,0.11194,0.10322,0.11510,0.10142,0.12794,0.11895,0.09498,0.11100,0.10094,0.08097,0.08196,0.06793,0.07030,0.05526,0.06530,0.05035,0.05441,0.06202,0.05811,0.06549,0.08152,0.15645,0.13919,0.14439,0.15206,0.14796,0.12940,0.16107,0.15330,0.16361,0.14579,0.15221,0.14492,0.12925,0.13543,0.12059,0.12963,0.12007,0.13916,0.11757,0.11310,0.11562,0.11102,0.10338,0.12063,0.09989
716,STEI,70,1,-9.82,-10.18,0.0000,-8777,0.0942,28,-27.6,-54.4,0,,CLEAR,0.031,-2319.848,0.156,2.500,0,0.11209,0.11215,0.09174,0.09592,0.11020,0.09245,0.11257,0.10238,0.11294,0.10849,0.10518,0.11340,0.11449,0.08923,0.06296,0.05565,0.05892,0.04779,0.05054,0.03554,0.07181,0.07497,0.05160,0.06961,0.07876,0.14903,0.14588,0.14370,0.15164,0.14847,0.14414,0.14103,0.15588,0.14498,0.14520,0.14328,0.13058,0.12683,0.13092,0.11556,0.11479,0.10968,0.12687,0.11363,0.12890,0.11900,0.13779,0.08024,0.11476,0.10699
717,STEI,71,1,-10.48,-10.55,0.0000,-1518,0.0943,28,-27.8,-54.5,0,,CLEAR,0.043,2095.291,0.215,2.500,0,0.09555,0.09840,0.10673,0.10332,0.10972,0.11179,0.09631,0.09764,0.11554,0.10508,0.09221,0.09108,0.09900,0.08286,0.07267,0.05619,0.05702,0.05915,0.04631,0.04814,0.06494,0.06649,0.05391,0.07125,0.07665,0.14046,0.13241,0.16506,0.15487,0.15936,0.14859,0.13738,0.14844,0.13793,0.14100,0.14447,0.12574,0.11713,0.13590,0.10684,0.12129,0.12060,0.12096,0.11036,0.11249,0.10632,0.12486,0.10805,0.12934,0.09474
718,STEI,72,1,-11.49,-10.97,0.0000,-2107,0.0942,28,-27.6,-54.0,0,,CLEAR,0.036,4915.945,0.194,2.500,0,0.09793,0.10194,0.09638,0.10193,0.11375,0.10888,0.10997,0.09983,0.11764,0.10393,0.10707,0.07481,0.10167,0.07082,0.07640,0.05415,0.05181,0.04614,0.05468,0.04785,0.07147,0.06813,0.06232,0.06571,0.07569,0.15367,0.14114,0.13425,0.16289,0.16219,0.16088,0.13976,0.16192,0.14762,0.13719,0.15420,0.14313,0.12818,0.13110,0.11239,0.13374,0.12106,0.12843,0.11339,0.11543,0.10710,0.13162,0.11484,0.12597,0.10324
